date,btc_close,eth_close,sp500_close,dxy_close,gold_close,active_addresses,interest_rate,bitcoin,fear_greed,btc_logret,btc_rsi14
2021-02-16,,,,,,698818.0,0.05,16.0,95.0,,
2021-02-17,,,,,,698818.0,0.05,16.0,95.0,,
2021-02-18,,,,,,820203.0,0.05,16.0,91.0,,
2021-02-19,,,,,,820203.0,0.05,16.0,93.0,,
2021-02-20,,,,,,820203.0,0.05,16.0,91.0,,
2021-02-21,,,,,,820203.0,0.05,16.0,91.0,,
2021-02-22,,,,,,761941.0,0.05,16.0,94.0,,
2021-02-23,,,,,,761941.0,0.05,16.0,94.0,,
2021-02-24,,,,,,761941.0,0.05,16.0,76.0,,
2021-02-25,,,,,,761941.0,0.05,16.0,79.0,,
2021-02-26,,,,,,817077.0,0.05,16.0,55.0,,
2021-02-27,,,,,,817077.0,0.05,16.0,56.0,,
2021-02-28,,,,,,817077.0,0.05,16.0,55.0,,
2021-03-01,,,,,,817077.0,0.05,16.0,38.0,,
2021-03-02,,,,,,810035.0,0.05,16.0,78.0,,
2021-03-03,,,,,,810035.0,0.05,16.0,78.0,,
2021-03-04,,,,,,810035.0,0.05,16.0,84.0,,
2021-03-05,,,,,,810035.0,0.05,16.0,77.0,,
2021-03-06,,,,,,677322.0,0.05,16.0,77.0,,
2021-03-07,,,,,,677322.0,0.05,16.0,76.0,,
2021-03-08,,,,,,677322.0,0.05,16.0,81.0,,
2021-03-09,,,,,,677322.0,0.05,16.0,81.0,,
2021-03-10,,,,,,833186.0,0.05,16.0,68.0,,
2021-03-11,,,,,,833186.0,0.05,16.0,73.0,,
2021-03-12,,,,,,833186.0,0.05,16.0,70.0,,
2021-03-13,,,,,,833186.0,0.05,16.0,74.0,,
2021-03-14,,,,,,736008.0,0.05,16.0,78.0,,
2021-03-15,,,,,,736008.0,0.05,16.0,76.0,,
2021-03-16,,,,,,736008.0,0.05,16.0,71.0,,
2021-03-17,,,,,,736008.0,0.05,16.0,71.0,,
2021-03-18,,,,,,885634.0,0.05,16.0,72.0,,
2021-03-19,,,,,,885634.0,0.05,16.0,71.0,,
2021-03-20,,,,,,885634.0,0.05,16.0,75.0,,
2021-03-21,,,,,,885634.0,0.05,16.0,73.0,,
2021-03-22,,,,,,781908.0,0.05,16.0,70.0,,
2021-03-23,,,,,,781908.0,0.05,16.0,66.0,,
2021-03-24,,,,,,781908.0,0.05,16.0,65.0,,
2021-03-25,,,,,,781908.0,0.05,16.0,60.0,,
2021-03-26,,,,,,790548.0,0.05,16.0,54.0,,
2021-03-27,,,,,,790548.0,0.05,16.0,65.0,,
2021-03-28,,,,,,790548.0,0.05,16.0,74.0,,
2021-03-29,,,,,,790548.0,0.05,16.0,72.0,,
2021-03-30,,,,,,826466.0,0.05,16.0,72.0,,
2021-03-31,,,,,,826466.0,0.05,16.0,76.0,,
2021-04-01,,,,,,826466.0,0.05,16.0,74.0,,
2021-04-02,,,,,,826466.0,0.05,16.0,74.0,,
2021-04-03,,,,,,704293.0,0.05,16.0,73.0,,
2021-04-04,,,,,,704293.0,0.05,16.0,74.0,,
2021-04-05,,,,,,704293.0,0.05,16.0,71.0,,
2021-04-06,,,,,,704293.0,0.05,16.0,75.0,,
2021-04-07,,,,,,860993.0,0.05,16.0,72.0,,
2021-04-08,,,,,,860993.0,0.05,16.0,73.0,,
2021-04-09,,,,,,860993.0,0.05,16.0,70.0,,
2021-04-10,,,,,,860993.0,0.05,16.0,70.0,,
2021-04-11,,,,,,653736.0,0.05,16.0,76.0,,
2021-04-12,,,,,,653736.0,0.05,16.0,74.0,,
2021-04-13,,,,,,653736.0,0.05,16.0,74.0,,
2021-04-14,,,,,,653736.0,0.05,16.0,75.0,,
2021-04-15,,,,,,952400.0,0.05,16.0,79.0,,
2021-04-16,,,,,,952400.0,0.05,16.0,78.0,,
2021-04-17,,,,,,952400.0,0.05,16.0,76.0,,
2021-04-18,,,,,,952400.0,0.05,16.0,79.0,,
2021-04-19,,,,,,674744.0,0.05,16.0,74.0,,
2021-04-20,,,,,,674744.0,0.05,16.0,73.0,,
2021-04-21,,,,,,674744.0,0.05,16.0,73.0,,
2021-04-22,,,,,,674744.0,0.05,16.0,65.0,,
2021-04-23,,,,,,794322.0,0.05,16.0,55.0,,
2021-04-24,,,,,,794322.0,0.05,16.0,37.0,,
2021-04-25,,,,,,794322.0,0.05,16.0,31.0,,
2021-04-26,,,,,,794322.0,0.05,16.0,27.0,,
2021-04-27,,,,,,748381.0,0.05,16.0,50.0,,
2021-04-28,,,,,,748381.0,0.05,16.0,59.0,,
2021-04-29,,,,,,748381.0,0.05,16.0,52.0,,
2021-04-30,,,,,,748381.0,0.05,16.0,51.0,,
2021-05-01,,,,,,677778.0,0.06,16.0,68.0,,
2021-05-02,,,,,,677778.0,0.06,16.0,66.0,,
2021-05-03,,,,,,677778.0,0.06,16.0,61.0,,
2021-05-04,,,,,,677778.0,0.06,16.0,68.0,,
2021-05-05,,,,,,808208.0,0.06,16.0,48.0,,
2021-05-06,,,,,,808208.0,0.06,16.0,65.0,,
2021-05-07,,,,,,808208.0,0.06,16.0,64.0,,
2021-05-08,,,,,,808208.0,0.06,16.0,67.0,,
2021-05-09,,,,,,690253.0,0.06,16.0,73.0,,
2021-05-10,,,,,,690253.0,0.06,16.0,72.0,,
2021-05-11,,,,,,690253.0,0.06,16.0,61.0,,
2021-05-12,,,,,,690253.0,0.06,16.0,68.0,,
2021-05-13,,,,,,806882.0,0.06,16.0,31.0,,
2021-05-14,,,,,,806882.0,0.06,16.0,26.0,,
2021-05-15,,,,,,806882.0,0.06,16.0,27.0,,
2021-05-16,,,,,,806882.0,0.06,16.0,20.0,,
2021-05-17,,,,,,684281.0,0.06,16.0,27.0,,
2021-05-18,,,,,,684281.0,0.06,16.0,21.0,,
2021-05-19,,,,,,684281.0,0.06,16.0,23.0,,
2021-05-20,,,,,,684281.0,0.06,16.0,11.0,,
2021-05-21,,,,,,695822.0,0.06,16.0,19.0,,
2021-05-22,,,,,,695822.0,0.06,16.0,12.0,,
2021-05-23,,,,,,695822.0,0.06,16.0,14.0,,
2021-05-24,,,,,,695822.0,0.06,16.0,10.0,,
2021-05-25,,,,,,640506.0,0.06,16.0,22.0,,
2021-05-26,,,,,,640506.0,0.06,16.0,22.0,,
2021-05-27,,,,,,640506.0,0.06,16.0,27.0,,
2021-05-28,,,,,,640506.0,0.06,16.0,21.0,,
2021-05-29,,,,,,537305.0,0.06,16.0,18.0,,
2021-05-30,,,,,,537305.0,0.06,16.0,10.0,,
2021-05-31,,,,,,537305.0,0.06,16.0,18.0,,
2021-06-01,,,,,,537305.0,0.06,16.0,20.0,,
2021-06-02,,,,,,663855.0,0.06,16.0,23.0,,
2021-06-03,,,,,,663855.0,0.06,16.0,24.0,,
2021-06-04,,,,,,663855.0,0.06,16.0,27.0,,
2021-06-05,,,,,,663855.0,0.06,16.0,24.0,,
2021-06-06,,,,,,467665.0,0.06,16.0,17.0,,
2021-06-07,,,,,,467665.0,0.06,16.0,15.0,,
2021-06-08,,,,,,467665.0,0.06,16.0,13.0,,
2021-06-09,,,,,,467665.0,0.06,16.0,14.0,,
2021-06-10,,,,,,679752.0,0.06,16.0,21.0,,
2021-06-11,,,,,,679752.0,0.06,16.0,21.0,,
2021-06-12,,,,,,679752.0,0.06,16.0,28.0,,
2021-06-13,,,,,,679752.0,0.06,16.0,23.0,,
2021-06-14,,,,,,624698.0,0.06,16.0,28.0,,
2021-06-15,,,,,,624698.0,0.06,16.0,38.0,,
2021-06-16,,,,,,624698.0,0.06,16.0,33.0,,
2021-06-17,,,,,,624698.0,0.06,16.0,26.0,,
2021-06-18,,,,,,567037.0,0.06,16.0,25.0,,
2021-06-19,,,,,,567037.0,0.06,16.0,23.0,,
2021-06-20,,,,,,567037.0,0.06,16.0,21.0,,
2021-06-21,,,,,,567037.0,0.06,16.0,23.0,,
2021-06-22,,,,,,550948.0,0.06,16.0,10.0,,
2021-06-23,,,,,,550948.0,0.06,16.0,14.0,,
2021-06-24,,,,,,550948.0,0.06,16.0,22.0,,
2021-06-25,,,,,,550948.0,0.06,16.0,27.0,,
2021-06-26,,,,,,490112.0,0.06,16.0,20.0,,
2021-06-27,,,,,,490112.0,0.06,16.0,22.0,,
2021-06-28,,,,,,490112.0,0.06,16.0,25.0,,
2021-06-29,,,,,,490112.0,0.06,16.0,25.0,,
2021-06-30,,,,,,567655.0,0.06,16.0,28.0,,
2021-07-01,,,,,,567655.0,0.06,16.0,28.0,,
2021-07-02,,,,,,567655.0,0.06,16.0,21.0,,
2021-07-03,,,,,,567655.0,0.06,16.0,24.0,,
2021-07-04,,,,,,467442.0,0.06,16.0,27.0,,
2021-07-05,,,,,,467442.0,0.06,16.0,29.0,,
2021-07-06,,,,,,467442.0,0.06,16.0,20.0,,
2021-07-07,,,,,,467442.0,0.06,16.0,28.0,,
2021-07-08,,,,,,580441.0,0.06,16.0,20.0,,
2021-07-09,,,,,,580441.0,0.06,16.0,20.0,,
2021-07-10,,,,,,580441.0,0.06,16.0,20.0,,
2021-07-11,,,,,,580441.0,0.06,16.0,20.0,,
2021-07-12,,,,,,560833.0,0.06,16.0,25.0,,
2021-07-13,,,,,,560833.0,0.06,16.0,20.0,,
2021-07-14,,,,,,560833.0,0.06,16.0,21.0,,
2021-07-15,,,,,,560833.0,0.06,16.0,20.0,,
2021-07-16,,,,,,552751.0,0.06,16.0,22.0,,
2021-07-17,,,,,,552751.0,0.06,16.0,15.0,,
2021-07-18,,,,,,552751.0,0.06,16.0,19.0,,
2021-07-19,,,,,,552751.0,0.06,16.0,24.0,,
2021-07-20,,,,,,571829.0,0.06,16.0,19.0,,
2021-07-21,,,,,,571829.0,0.06,16.0,10.0,,
2021-07-22,,,,,,571829.0,0.06,16.0,21.0,,
2021-07-23,,,,,,571829.0,0.06,16.0,23.0,,
2021-07-24,,,,,,497255.0,0.06,16.0,22.0,,
2021-07-25,,,,,,497255.0,0.06,16.0,27.0,,
2021-07-26,,,,,,497255.0,0.06,16.0,26.0,,
2021-07-27,,,,,,497255.0,0.06,16.0,32.0,,
2021-07-28,,,,,,605433.0,0.06,16.0,50.0,,
2021-07-29,,,,,,605433.0,0.06,16.0,50.0,,
2021-07-30,,,,,,605433.0,0.06,16.0,53.0,,
2021-07-31,,,,,,605433.0,0.06,16.0,60.0,,
2021-08-01,,,,,,474430.0,0.06,16.0,60.0,,
2021-08-02,,,,,,474430.0,0.06,16.0,48.0,,
2021-08-03,,,,,,474430.0,0.06,16.0,48.0,,
2021-08-04,,,,,,474430.0,0.06,16.0,42.0,,
2021-08-05,,,,,,614597.0,0.06,16.0,50.0,,
2021-08-06,,,,,,614597.0,0.06,16.0,52.0,,
2021-08-07,,,,,,614597.0,0.06,16.0,69.0,,
2021-08-08,,,,,,614597.0,0.06,16.0,74.0,,
2021-08-09,,,,,,611235.0,0.06,16.0,65.0,,
2021-08-10,,,,,,611235.0,0.06,16.0,71.0,,
2021-08-11,,,,,,611235.0,0.06,16.0,70.0,,
2021-08-12,,,,,,611235.0,0.06,16.0,70.0,,
2021-08-13,,,,,,639596.0,0.06,16.0,70.0,,
2021-08-14,,,,,,639596.0,0.06,16.0,76.0,,
2021-08-15,,,,,,639596.0,0.06,16.0,71.0,,
2021-08-16,,,,,,639596.0,0.06,16.0,72.0,,
2021-08-17,,,,,,618951.0,0.06,16.0,72.0,,
2021-08-18,,,,,,618951.0,0.06,16.0,73.0,,
2021-08-19,,,,,,618951.0,0.06,16.0,70.0,,
2021-08-20,,,,,,618951.0,0.06,16.0,70.0,,
2021-08-21,,,,,,555440.0,0.06,16.0,78.0,,
2021-08-22,,,,,,555440.0,0.06,16.0,76.0,,
2021-08-23,,,,,,555440.0,0.06,16.0,79.0,,
2021-08-24,,,,,,555440.0,0.06,16.0,79.0,,
2021-08-25,,,,,,636566.0,0.06,16.0,73.0,,
2021-08-26,,,,,,636566.0,0.06,16.0,75.0,,
2021-08-27,,,,,,636566.0,0.06,16.0,71.0,,
2021-08-28,,,,,,636566.0,0.06,16.0,78.0,,
2021-08-29,,,,,,474721.0,0.06,16.0,72.0,,
2021-08-30,,,,,,474721.0,0.06,16.0,73.0,,
2021-08-31,,,,,,474721.0,0.06,16.0,73.0,,
2021-09-01,,,,,,474721.0,0.06,16.0,71.0,,
2021-09-02,,,,,,714181.0,0.06,16.0,74.0,,
2021-09-03,,,,,,714181.0,0.06,16.0,74.0,,
2021-09-04,,,,,,714181.0,0.06,16.0,72.0,,
2021-09-05,,,,,,714181.0,0.06,16.0,73.0,,
2021-09-06,,,,,,627019.0,0.06,16.0,79.0,,
2021-09-07,,,,,,627019.0,0.06,16.0,79.0,,
2021-09-08,,,,,,627019.0,0.06,16.0,47.0,,
2021-09-09,,,,,,627019.0,0.06,16.0,45.0,,
2021-09-10,,,,,,640477.0,0.06,16.0,46.0,,
2021-09-11,,,,,,640477.0,0.06,16.0,31.0,,
2021-09-12,,,,,,640477.0,0.06,16.0,32.0,,
2021-09-13,,,,,,640477.0,0.06,16.0,44.0,,
2021-09-14,,,,,,646621.0,0.06,16.0,30.0,,
2021-09-15,,,,,,646621.0,0.06,16.0,49.0,,
2021-09-16,,,,,,646621.0,0.06,16.0,53.0,,
2021-09-17,,,,,,646621.0,0.06,16.0,48.0,,
2021-09-18,,,,,,561878.0,0.06,16.0,50.0,,
2021-09-19,,,,,,561878.0,0.06,16.0,53.0,,
2021-09-20,,,,,,561878.0,0.06,16.0,50.0,,
2021-09-21,,,,,,561878.0,0.06,16.0,27.0,,
2021-09-22,,,,,,645903.0,0.06,16.0,21.0,,
2021-09-23,,,,,,645903.0,0.06,16.0,27.0,,
2021-09-24,,,,,,645903.0,0.06,16.0,33.0,,
2021-09-25,,,,,,645903.0,0.06,16.0,28.0,,
2021-09-26,,,,,,494512.0,0.06,16.0,27.0,,
2021-09-27,,,,,,494512.0,0.06,16.0,26.0,,
2021-09-28,,,,,,494512.0,0.06,16.0,25.0,,
2021-09-29,,,,,,494512.0,0.06,16.0,24.0,,
2021-09-30,,,,,,706763.0,0.06,16.0,20.0,,
2021-10-01,,,,,,706763.0,0.06,16.0,27.0,,
2021-10-02,,,,,,706763.0,0.06,16.0,54.0,,
2021-10-03,,,,,,706763.0,0.06,16.0,49.0,,
2021-10-04,,,,,,650133.0,0.06,16.0,54.0,,
2021-10-05,,,,,,650133.0,0.06,16.0,59.0,,
2021-10-06,,,,,,650133.0,0.06,16.0,68.0,,
2021-10-07,,,,,,650133.0,0.06,16.0,76.0,,
2021-10-08,,,,,,689788.0,0.06,16.0,74.0,,
2021-10-09,,,,,,689788.0,0.06,16.0,72.0,,
2021-10-10,,,,,,689788.0,0.06,16.0,71.0,,
2021-10-11,,,,,,689788.0,0.06,16.0,71.0,,
2021-10-12,,,,,,673664.0,0.06,16.0,78.0,,
2021-10-13,,,,,,673664.0,0.06,16.0,70.0,,
2021-10-14,,,,,,673664.0,0.06,16.0,70.0,,
2021-10-15,,,,,,673664.0,0.06,16.0,71.0,,
2021-10-16,,,,,,674026.0,0.06,16.0,78.0,,
2021-10-17,,,,,,674026.0,0.06,16.0,79.0,,
2021-10-18,,,,,,674026.0,0.06,16.0,78.0,,
2021-10-19,,,,,,674026.0,0.06,16.0,75.0,,
2021-10-20,,,,,,713105.0,0.06,16.0,82.0,,
2021-10-21,,,,,,713105.0,0.06,16.0,84.0,,
2021-10-22,,,,,,713105.0,0.06,16.0,75.0,,
2021-10-23,,,,,,713105.0,0.06,16.0,74.0,,
2021-10-24,,,,,,554996.0,0.06,16.0,73.0,,
2021-10-25,,,,,,554996.0,0.06,16.0,72.0,,
2021-10-26,,,,,,554996.0,0.06,16.0,76.0,,
2021-10-27,,,,,,554996.0,0.06,16.0,73.0,,
2021-10-28,,,,,,749957.0,0.06,16.0,66.0,,
2021-10-29,,,,,,749957.0,0.06,16.0,70.0,,
2021-10-30,,,,,,749957.0,0.06,16.0,73.0,,
2021-10-31,,,,,,749957.0,0.06,16.0,74.0,,
2021-11-01,,,,,,732119.0,0.06,16.0,74.0,,
2021-11-02,,,,,,732119.0,0.06,16.0,73.0,,
2021-11-03,,,,,,732119.0,0.06,16.0,76.0,,
2021-11-04,,,,,,732119.0,0.06,16.0,73.0,,
2021-11-05,,,,,,721315.0,0.06,16.0,73.0,,
2021-11-06,,,,,,721315.0,0.06,16.0,71.0,,
2021-11-07,,,,,,721315.0,0.06,16.0,73.0,,
2021-11-08,,,,,,721315.0,0.06,16.0,75.0,,
2021-11-09,,,,,,796734.0,0.06,16.0,84.0,,
2021-11-10,,,,,,796734.0,0.06,16.0,75.0,,
2021-11-11,,,,,,796734.0,0.06,16.0,77.0,,
2021-11-12,,,,,,796734.0,0.06,16.0,74.0,,
2021-11-13,,,,,,628022.0,0.06,16.0,72.0,,
2021-11-14,,,,,,628022.0,0.06,16.0,74.0,,
2021-11-15,,,,,,628022.0,0.06,16.0,72.0,,
2021-11-16,,,,,,628022.0,0.06,16.0,71.0,,
2021-11-17,,,,,,708703.0,0.06,16.0,52.0,,
2021-11-18,,,,,,708703.0,0.06,16.0,54.0,,
2021-11-19,,,,,,708703.0,0.06,16.0,34.0,,
2021-11-20,,,,,,708703.0,0.06,16.0,43.0,,
2021-11-21,,,,,,586185.0,0.06,16.0,49.0,,
2021-11-22,,,,,,586185.0,0.06,16.0,50.0,,
2021-11-23,,,,,,586185.0,0.06,16.0,33.0,,
2021-11-24,,,,,,586185.0,0.06,16.0,42.0,,
2021-11-25,,,,,,741152.0,0.06,16.0,32.0,,
2021-11-26,,,,,,741152.0,0.06,16.0,47.0,,
2021-11-27,,,,,,741152.0,0.06,16.0,21.0,,
2021-11-28,,,,,,741152.0,0.06,16.0,27.0,,
2021-11-29,,,,,,727580.0,0.06,16.0,33.0,,
2021-11-30,,,,,,727580.0,0.06,16.0,40.0,,
2021-12-01,,,,,,727580.0,0.06,16.0,34.0,,
2021-12-02,,,,,,727580.0,0.06,16.0,32.0,,
2021-12-03,,,,,,738749.0,0.06,16.0,31.0,,
2021-12-04,,,,,,738749.0,0.06,16.0,25.0,,
2021-12-05,,,,,,738749.0,0.06,16.0,18.0,,
2021-12-06,,,,,,738749.0,0.06,16.0,16.0,,
2021-12-07,,,,,,725368.0,0.06,16.0,25.0,,
2021-12-08,,,,,,725368.0,0.06,16.0,28.0,,
2021-12-09,,,,,,725368.0,0.06,16.0,29.0,,
2021-12-10,,,,,,725368.0,0.06,16.0,24.0,,
2021-12-11,,,,,,599422.0,0.06,16.0,16.0,,
2021-12-12,,,,,,599422.0,0.06,16.0,27.0,,
2021-12-13,,,,,,599422.0,0.06,16.0,28.0,,
2021-12-14,,,,,,599422.0,0.06,16.0,21.0,,
2021-12-15,,,,,,707659.0,0.06,16.0,28.0,,
2021-12-16,,,,,,707659.0,0.06,16.0,29.0,,
2021-12-17,,,,,,707659.0,0.06,16.0,23.0,,
2021-12-18,,,,,,707659.0,0.06,16.0,24.0,,
2021-12-19,,,,,,557914.0,0.06,16.0,29.0,,
2021-12-20,,,,,,557914.0,0.06,16.0,25.0,,
2021-12-21,,,,,,557914.0,0.06,16.0,27.0,,
2021-12-22,,,,,,557914.0,0.06,16.0,45.0,,
2021-12-23,,,,,,744101.0,0.06,16.0,34.0,,
2021-12-24,,,,,,744101.0,0.06,16.0,41.0,,
2021-12-25,,,,,,744101.0,0.06,16.0,39.0,,
2021-12-26,,,,,,744101.0,0.06,16.0,37.0,,
2021-12-27,,,,,,674082.0,0.06,16.0,40.0,,
2021-12-28,,,,,,674082.0,0.06,16.0,41.0,,
2021-12-29,,,,,,674082.0,0.06,16.0,27.0,,
2021-12-30,,,,,,674082.0,0.06,16.0,22.0,,
2021-12-31,,,,,,703405.0,0.06,16.0,28.0,,
2022-01-01,,,,,,703405.0,0.06,16.0,21.0,,
2022-01-02,,,,,,703405.0,0.06,16.0,29.0,,
2022-01-03,,,,,,703405.0,0.06,16.0,29.0,,
2022-01-04,,,,,,680570.0,0.06,16.0,23.0,,
2022-01-05,,,,,,680570.0,0.06,16.0,24.0,,
2022-01-06,,,,,,680570.0,0.06,16.0,15.0,,
2022-01-07,,,,,,680570.0,0.06,16.0,18.0,,
2022-01-08,,,,,,591014.0,0.06,16.0,10.0,,
2022-01-09,,,,,,591014.0,0.06,16.0,23.0,,
2022-01-10,,,,,,591014.0,0.06,16.0,23.0,,
2022-01-11,,,,,,591014.0,0.06,16.0,21.0,,
2022-01-12,,,,,,679922.0,0.06,16.0,22.0,,
2022-01-13,,,,,,679922.0,0.06,16.0,21.0,,
2022-01-14,,,,,,679922.0,0.06,16.0,21.0,,
2022-01-15,,,,,,679922.0,0.06,16.0,23.0,,
2022-01-16,,,,,,569876.0,0.06,16.0,21.0,,
2022-01-17,,,,,,569876.0,0.06,16.0,22.0,,
2022-01-18,,,,,,569876.0,0.06,16.0,24.0,,
2022-01-19,,,,,,569876.0,0.06,16.0,24.0,,
2022-01-20,,,,,,683613.0,0.06,16.0,24.0,,
2022-01-21,,,,,,683613.0,0.06,16.0,19.0,,
2022-01-22,,,,,,683613.0,0.06,16.0,13.0,,
2022-01-23,,,,,,683613.0,0.06,16.0,11.0,,
2022-01-24,,,,,,668850.0,0.06,16.0,13.0,,
2022-01-25,,,,,,668850.0,0.06,16.0,12.0,,
2022-01-26,,,,,,668850.0,0.06,16.0,23.0,,
2022-01-27,,,,,,668850.0,0.06,16.0,20.0,,
2022-01-28,,,,,,680599.0,0.06,16.0,24.0,,
2022-01-29,,,,,,680599.0,0.06,16.0,24.0,,
2022-01-30,,,,,,680599.0,0.06,16.0,29.0,,
2022-01-31,,,,,,680599.0,0.06,16.0,20.0,,
2022-02-01,,,,,,687763.0,0.06,16.0,26.0,,
2022-02-02,,,,,,687763.0,0.06,16.0,28.0,,
2022-02-03,,,,,,687763.0,0.06,16.0,20.0,,
2022-02-04,,,,,,687763.0,0.06,16.0,20.0,,
2022-02-05,,,,,,673249.0,0.06,16.0,33.0,,
2022-02-06,,,,,,673249.0,0.06,16.0,37.0,,
2022-02-07,,,,,,673249.0,0.06,16.0,45.0,,
2022-02-08,,,,,,673249.0,0.06,16.0,48.0,,
2022-02-09,,,,,,663348.0,0.06,16.0,54.0,,
2022-02-10,,,,,,663348.0,0.06,16.0,50.0,,
2022-02-11,,,,,,663348.0,0.06,16.0,50.0,,
2022-02-12,,,,,,663348.0,0.06,16.0,44.0,,
2022-02-13,,,,,,590527.0,0.06,16.0,44.0,,
2022-02-14,,,,,,590527.0,0.06,16.0,46.0,,
2022-02-15,,,,,,590527.0,0.06,16.0,46.0,,
2022-02-16,,,,,,590527.0,0.06,16.0,51.0,,
2022-02-17,,,,,,665429.0,0.06,16.0,52.0,,
2022-02-18,,,,,,665429.0,0.06,16.0,30.0,,
2022-02-19,,,,,,665429.0,0.06,16.0,25.0,,
2022-02-20,,,,,,665429.0,0.06,16.0,27.0,,
2022-02-21,,,,,,615656.0,0.06,16.0,25.0,,
2022-02-22,,,,,,615656.0,0.06,16.0,20.0,,
2022-02-23,,,,,,615656.0,0.06,16.0,25.0,,
2022-02-24,,,,,,615656.0,0.06,16.0,23.0,,
2022-02-25,,,,,,687447.0,0.06,16.0,27.0,,
2022-02-26,,,,,,687447.0,0.06,16.0,26.0,,
2022-02-27,,,,,,687447.0,0.06,16.0,26.0,,
2022-02-28,,,,,,687447.0,0.06,16.0,20.0,,
2022-03-01,,,,,,722863.0,0.06,16.0,51.0,,
2022-03-02,,,,,,722863.0,0.06,16.0,52.0,,
2022-03-03,,,,,,722863.0,0.06,16.0,39.0,,
2022-03-04,,,,,,722863.0,0.06,16.0,33.0,,
2022-03-05,,,,,,594977.0,0.06,16.0,22.0,,
2022-03-06,,,,,,594977.0,0.06,16.0,22.0,,
2022-03-07,,,,,,594977.0,0.06,16.0,23.0,,
2022-03-08,,,,,,594977.0,0.06,16.0,21.0,,
2022-03-09,,,,,,702360.0,0.06,16.0,22.0,,
2022-03-10,,,,,,702360.0,0.06,16.0,28.0,,
2022-03-11,,,,,,702360.0,0.06,16.0,22.0,,
2022-03-12,,,,,,702360.0,0.06,16.0,22.0,,
2022-03-13,,,,,,554544.0,0.06,16.0,21.0,,
2022-03-14,,,,,,554544.0,0.06,16.0,23.0,,
2022-03-15,,,,,,554544.0,0.06,16.0,21.0,,
2022-03-16,,,,,,554544.0,0.06,16.0,24.0,,
2022-03-17,,,,,,743399.0,0.06,16.0,27.0,,
2022-03-18,,,,,,743399.0,0.06,16.0,25.0,,
2022-03-19,,,,,,743399.0,0.06,16.0,28.0,,
2022-03-20,,,,,,743399.0,0.06,16.0,31.0,,
2022-03-21,,,,,,663684.0,0.06,16.0,30.0,,
2022-03-22,,,,,,663684.0,0.06,16.0,26.0,,
2022-03-23,,,,,,663684.0,0.06,16.0,31.0,,
2022-03-24,,,,,,663684.0,0.06,16.0,40.0,,
2022-03-25,,,,,,752938.0,0.06,16.0,47.0,,
2022-03-26,,,,,,752938.0,0.06,16.0,51.0,,
2022-03-27,,,,,,752938.0,0.06,16.0,49.0,,
2022-03-28,,,,,,752938.0,0.06,16.0,60.0,,
2022-03-29,,,,,,706611.0,0.06,16.0,56.0,,
2022-03-30,,,,,,706611.0,0.06,16.0,55.0,,
2022-03-31,,,,,,706611.0,0.06,16.0,52.0,,
2022-04-01,,,,,,706611.0,0.33,16.0,50.0,,
2022-04-02,,,,,,660755.0,0.33,16.0,52.0,,
2022-04-03,,,,,,660755.0,0.33,16.0,48.0,,
2022-04-04,,,,,,660755.0,0.33,16.0,52.0,,
2022-04-05,,,,,,660755.0,0.33,16.0,53.0,,
2022-04-06,,,,,,666088.0,0.33,16.0,48.0,,
2022-04-07,,,,,,666088.0,0.33,16.0,34.0,,
2022-04-08,,,,,,666088.0,0.33,16.0,37.0,,
2022-04-09,,,,,,666088.0,0.33,16.0,30.0,,
2022-04-10,,,,,,551596.0,0.33,16.0,34.0,,
2022-04-11,,,,,,551596.0,0.33,16.0,32.0,,
2022-04-12,,,,,,551596.0,0.33,16.0,20.0,,
2022-04-13,,,,,,551596.0,0.33,16.0,25.0,,
2022-04-14,,,,,,673582.0,0.33,16.0,28.0,,
2022-04-15,,,,,,673582.0,0.33,16.0,22.0,,
2022-04-16,,,,,,673582.0,0.33,16.0,28.0,,
2022-04-17,,,,,,673582.0,0.33,16.0,28.0,,
2022-04-18,,,,,,631282.0,0.33,16.0,24.0,,
2022-04-19,,,,,,631282.0,0.33,16.0,27.0,,
2022-04-20,,,,,,631282.0,0.33,16.0,27.0,,
2022-04-21,,,,,,631282.0,0.33,16.0,27.0,,
2022-04-22,,,,,,671463.0,0.33,16.0,26.0,,
2022-04-23,,,,,,671463.0,0.33,16.0,24.0,,
2022-04-24,,,,,,671463.0,0.33,16.0,24.0,,
2022-04-25,,,,,,671463.0,0.33,16.0,23.0,,
2022-04-26,,,,,,689345.0,0.33,16.0,27.0,,
2022-04-27,,,,,,689345.0,0.33,16.0,21.0,,
2022-04-28,,,,,,689345.0,0.33,16.0,24.0,,
2022-04-29,,,,,,689345.0,0.33,16.0,23.0,,
2022-04-30,,,,,,684282.0,0.33,16.0,20.0,,
2022-05-01,,,,,,684282.0,0.77,16.0,22.0,,
2022-05-02,,,,,,684282.0,0.77,16.0,28.0,,
2022-05-03,,,,,,684282.0,0.77,16.0,27.0,,
2022-05-04,,,,,,615048.0,0.77,16.0,21.0,,
2022-05-05,,,,,,615048.0,0.77,16.0,27.0,,
2022-05-06,,,,,,615048.0,0.77,16.0,22.0,,
2022-05-07,,,,,,615048.0,0.77,16.0,23.0,,
2022-05-08,,,,,,597305.0,0.77,16.0,18.0,,
2022-05-09,,,,,,597305.0,0.77,16.0,11.0,,
2022-05-10,,,,,,597305.0,0.77,16.0,10.0,,
